entry,名称,分组,定位,class,subclass,InventoryType,槽位,装等,白字属性,绿字归一值,绿字最终值,绿字最终随机系数,属性条数,模板原始属性总和,250归一属性总和,随机前后总属性比,插槽数量,插槽1颜色,插槽2颜色,插槽Bonus,伤害,攻速毫秒,DPS,护甲,格挡值,基准entry,基准名称,基准装等,基准class,基准subclass,基准InventoryType,预算回退方式,等价词条映射,外观entry,外观名称,displayid,外观品质,外观物品装等,外观需求等级
100666,符文大师护胸,护甲,法系输出,4,3,20,胸部,250,耐力+108；智力+108,法术强度+148；暴击等级+95；急速等级+79,法术强度+145；暴击等级+87；急速等级+81,法术强度×0.9797；暴击等级×0.9158；急速等级×1.0253,5,543,538,0.9833,1,蓝色,,0,,,,1409,,50835,霜巫外套,251,4,3,5,无,,34229,静谧海岸外衣,48013,4,159,70
100667,永夜残月战衣,护甲,法系输出,4,3,20,胸部,250,耐力+108；智力+108,法术强度+146；急速等级+85；命中等级+86,法术强度+157；急速等级+92；命中等级+81,法术强度×1.0753；急速等级×1.0824；命中等级×0.9419,5,510,533,1.0244,1,红色,,0,,,,1404,,48335,萨尔的凯旋胸铠,245,4,3,5,无,,34373,凤凰的拥抱,48913,4,159,70
100668,大领主护胸,护甲,法系输出,4,3,20,胸部,250,耐力+108；智力+108,法术强度+146；急速等级+85；命中等级+86,法术强度+135；急速等级+90；命中等级+86,法术强度×0.9247；急速等级×1.0588；命中等级×1.0000,5,510,533,0.9887,2,黄色,蓝色,0,,,,1404,,48316,努波顿的凯旋胸铠,245,4,3,5,无,,34375,炙日鳞片胸甲,48918,4,159,70
100669,潜行者扣带,护甲,法系输出,4,3,6,腰部,250,耐力+81；智力+80,法术强度+108；暴击等级+70；急速等级+57,法术强度+107；暴击等级+66；急速等级+57,法术强度×0.9907；暴击等级×0.9429；急速等级×1.0000,5,450,396,0.9874,0,,,0,,,,798,,50992,绝望腰带,264,4,3,6,无,,35151,护卫者的链甲束带,48671,4,159,70
100670,雷霆崖之腰甲,护甲,法系输出,4,3,6,腰部,250,耐力+91；智力+76,法术强度+123；暴击等级+62；急速等级+77,法术强度+111；暴击等级+63；急速等级+70,法术强度×0.9024；暴击等级×1.0161；急速等级×0.9091,5,363,429,0.9580,1,蓝色,,0,,,,799,,45151,陨落巨龙腰带,232,4,3,6,无,,35157,护卫者的鳞甲束带,48674,4,159,70
100671,魔能战带,护甲,法系输出,4,3,6,腰部,250,耐力+80；智力+79,法术强度+109；暴击等级+57；急速等级+72,法术强度+117；暴击等级+59；急速等级+69,法术强度×1.0734；暴击等级×1.0351；急速等级×0.9583,5,483,397,1.0176,0,,,0,,,,801,,53488,分形腰带,271,4,3,6,无,,34542,破天裹腰,48358,4,154,70
100672,净世腰甲,护甲,法系输出,4,3,6,腰部,250,耐力+81；智力+80,法术强度+108；暴击等级+70；急速等级+57,法术强度+109；暴击等级+66；急速等级+55,法术强度×1.0093；暴击等级×0.9429；急速等级×0.9649,5,450,396,0.9874,1,黄色,,0,,,,798,,50992,绝望腰带,264,4,3,6,无,,34549,戈隆追猎者腰带,48353,4,154,70
100673,铸魂者腿甲,护甲,法系输出,4,3,7,腿部,250,耐力+108；智力+108,法术强度+139；急速等级+83；暴击等级+83,法术强度+143；急速等级+79；暴击等级+83,法术强度×1.0288；急速等级×0.9518；暴击等级×1.0000,5,526,521,1.0000,1,黄色,,0,,,,1233,,51019,血肉涟漪褶裙,251,4,3,7,无,,34168,逐星者护腿,47990,4,159,70
100674,失落·腿铠,护甲,法系输出,4,3,7,腿部,250,耐力+108；智力+108,法术强度+148；暴击等级+95；命中等级+79,法术强度+146；暴击等级+103；命中等级+80,法术强度×0.9865；暴击等级×1.0842；命中等级×1.0127,5,543,538,1.0130,2,蓝色,红色,0,,,,1233,,50844,霜巫褶裙,251,4,3,7,无,,34186,雷暴锁链护腿,47993,4,159,70
100675,暮光腿甲,护甲,法系输出,4,3,7,腿部,250,耐力+108；智力+108,法术强度+146；暴击等级+78；命中等级+95,法术强度+155；暴击等级+75；命中等级+88,法术强度×1.0616；暴击等级×0.9615；命中等级×0.9263,5,510,535,0.9981,1,红色,,0,,,,1229,,48332,萨尔的凯旋褶裙,245,4,3,7,无,,34383,灵魂重铸褶裙,48050,4,159,70
100676,冬泉谷之战裙,护甲,法系输出,4,3,7,腿部,250,耐力+108；智力+108,法术强度+146；暴击等级+78；命中等级+95,法术强度+137；暴击等级+74；命中等级+93,法术强度×0.9384；暴击等级×0.9487；命中等级×0.9789,5,510,535,0.9720,0,,,0,,,,1229,,48319,努波顿的凯旋褶裙,245,4,3,7,无,,34993,野蛮角斗士的链甲护腿,48608,4,159,70
100677,灵能护足,护甲,法系输出,4,3,8,脚部,250,耐力+81；智力+81,法术强度+114；急速等级+70；暴击等级+62,法术强度+118；急速等级+63；暴击等级+57,法术强度×1.0351；急速等级×0.9000；暴击等级×0.9194,5,389,408,0.9804,1,黄色,,0,,,,965,,47295,震地马靴,245,4,3,8,无,,35136,护卫者的链甲战靴,48672,4,159,70
100678,祖尔格拉布之护足,护甲,法系输出,4,3,8,脚部,250,耐力+81；智力+81,法术强度+114；急速等级+70；暴击等级+62,法术强度+115；急速等级+69；暴击等级+59,法术强度×1.0088；急速等级×0.9857；暴击等级×0.9516,5,389,408,0.9926,0,,,0,,,,965,,47090,震地长靴,245,4,3,8,无,,35142,护卫者的鳞甲战靴,48675,4,159,70
100679,织法者之踏靴,护甲,法系输出,4,3,8,脚部,250,耐力+80；智力+79,法术强度+106；暴击等级+70；急速等级+56,法术强度+108；暴击等级+70；急速等级+60,法术强度×1.0189；暴击等级×1.0000；急速等级×1.0714,5,422,391,1.0153,1,红色,,0,,,,972,,53119,分生长靴,258,4,3,8,无,,34565,破天长靴,48370,4,154,70
100680,破云踏靴,护甲,法系输出,4,3,8,脚部,250,耐力+80；智力+79,法术强度+106；急速等级+71；暴击等级+56,法术强度+114；急速等级+71；暴击等级+52,法术强度×1.0755；急速等级×1.0000；暴击等级×0.9286,5,422,392,1.0102,1,黄色,,0,,,,972,,47456,震地马靴,258,4,3,8,无,,34570,戈隆追猎者长靴,48364,4,154,70
100681,群星·臂甲,护甲,法系输出,4,3,9,腕部,250,耐力+68；智力+57,法术强度+82；暴击等级+53；急速等级+43,法术强度+76；暴击等级+51；急速等级+40,法术强度×0.9268；暴击等级×0.9623；急速等级×0.9302,5,274,303,0.9637,2,黄色,蓝色,0,,,,611,,45460,寒冬强风束腕,239,4,3,9,无,,34437,破天腕环,48325,4,154,70
100682,冲击臂甲,护甲,法系输出,4,3,9,腕部,250,耐力+66；智力+60,暴击等级+47；命中等级+57；法术强度+91,暴击等级+45；命中等级+62；法术强度+95,暴击等级×0.9574；命中等级×1.0877；法术强度×1.0440,5,240,321,1.0218,2,蓝色,红色,0,,,,621,,49787,风雷七晨,219,4,3,9,无,,34439,破天腕甲,48326,4,154,70
100683,嚎风峡湾腕铠,护甲,法系输出,4,3,9,腕部,250,耐力+60；智力+60,法术强度+86；暴击等级+45；急速等级+53,法术强度+86；暴击等级+42；急速等级+51,法术强度×1.0000；暴击等级×0.9333；急速等级×0.9623,5,347,304,0.9836,2,红色,黄色,0,,,,620,,50030,血裂护腕,264,4,3,9,无,,34443,戈隆追猎者护腕,48315,4,154,70
100684,驭雷者冲击臂甲,护甲,法系输出,4,3,9,腕部,250,耐力+66；智力+60,暴击等级+47；命中等级+57；法术强度+91,暴击等级+45；命中等级+62；法术强度+87,暴击等级×0.9574；命中等级×1.0877；法术强度×0.9560,5,240,321,0.9969,0,,,0,,,,621,,49787,风雷七晨,219,4,3,9,无,,35166,护卫者的链甲护腕,48670,4,154,70
100685,苍翠御风拳甲,护甲,法系输出,4,3,10,手部,250,耐力+80；智力+80,急速等级+50；暴击等级+73；法术强度+105,急速等级+54；暴击等级+76；法术强度+111,急速等级×1.0800；暴击等级×1.0411；法术强度×1.0571,5,392,388,1.0335,1,黄色,,0,,,,880,,51583,暴风使者手套,251,4,3,10,无,,34343,萨拉斯游侠护手,48034,4,164,70
100686,黑暗神殿之手套,护甲,法系输出,4,3,10,手部,250,耐力+80；智力+80,法术强度+115；暴击等级+70；命中等级+62,法术强度+121；暴击等级+66；命中等级+65,法术强度×1.0522；暴击等级×0.9429；命中等级×1.0484,5,412,407,1.0123,1,蓝色,,0,,,,880,,50842,霜巫手套,251,4,3,10,无,,34374,凤凰飞羽手套,48914,4,159,70
100687,幻光临世拳甲,护甲,法系输出,4,3,10,手部,250,耐力+81；智力+81,法术强度+114；急速等级+62；命中等级+70,法术强度+107；急速等级+56；命中等级+76,法术强度×0.9386；急速等级×0.9032；命中等级×1.0857,5,389,408,0.9828,0,,,0,,,,878,,48334,萨尔的凯旋手套,245,4,3,10,无,,34376,炙日鳞片手套,48919,4,159,70
100688,护手·深渊,护甲,法系输出,4,3,10,手部,250,耐力+81；智力+81,法术强度+114；急速等级+62；命中等级+70,法术强度+103；急速等级+67；命中等级+66,法术强度×0.9035；急速等级×1.0806；命中等级×0.9429,5,389,408,0.9755,2,黄色,蓝色,0,,,,878,,48317,努波顿的凯旋手套,245,4,3,10,无,,34409,上古霜狼护手,48060,4,159,70
100689,破晓·战盔,护甲,法系输出,4,4,1,头部,250,耐力+108；智力+108,法术强度+139；暴击等级+87；急速等级+79,法术强度+132；暴击等级+80；急速等级+82,法术强度×0.9496；暴击等级×0.9195；急速等级×1.0380,5,526,521,0.9789,1,黄色,,0,,,,2046,,50867,光誓头冠,251,4,4,1,无,,42549,装甲泰坦神铁护目镜,43886,4,200,72
100690,破云战盔,护甲,法系输出,4,4,1,头部,250,智力+93；耐力+101,急速等级+91；暴击等级+72；法术强度+157,急速等级+93；暴击等级+76；法术强度+151,急速等级×1.0220；暴击等级×1.0556；法术强度×0.9618,5,490,514,1.0000,1,蓝色,,0,,,,2038,,49476,审判法冠,245,4,4,1,无,,44949,牢固治疗增幅器,45782,4,200,72
100691,巨魔祭司镇压头冠,护甲,法系输出,4,4,1,头部,250,耐力+108；智力+108,法术强度+137；暴击等级+78；急速等级+85,法术强度+149；暴击等级+79；急速等级+82,法术强度×1.0876；暴击等级×1.0128；急速等级×0.9647,5,493,516,1.0194,1,红色,,0,,,,2038,,48592,莉亚德琳的凯旋头饰,245,4,4,1,无,,34243,燃烧的正义,48022,4,164,70
100692,希利苏斯极光面甲,护甲,法系输出,4,4,1,头部,250,耐力+108；智力+108,法术强度+137；暴击等级+78；急速等级+85,法术强度+148；暴击等级+81；急速等级+82,法术强度×1.0803；暴击等级×1.0385；急速等级×0.9647,5,493,516,1.0213,2,黄色,蓝色,0,,,,2038,,48577,图拉扬的凯旋头饰,245,4,4,1,无,,34345,安纳斯特里亚的王冠,48033,4,164,70
100693,哀嚎洞穴肩胄,护甲,法系输出,4,4,3,肩部,250,耐力+80；智力+80,法术强度+115；暴击等级+70；急速等级+62,法术强度+109；暴击等级+76；急速等级+66,法术强度×0.9478；暴击等级×1.0857；急速等级×1.0645,5,412,407,1.0098,1,黄色,,0,,,,1889,,50865,光誓肩铠,251,4,4,3,无,,34192,坚定肩铠,50016,4,159,70
100694,星语者冻结肩胄,护甲,法系输出,4,4,3,肩部,250,耐力+81；智力+81,法术强度+114；暴击等级+70；急速等级+62,法术强度+121；暴击等级+77；急速等级+65,法术强度×1.0614；暴击等级×1.1000；急速等级×1.0484,5,389,408,1.0417,1,蓝色,,0,,,,1881,,48590,莉亚德琳的凯旋护肩,245,4,4,3,无,,34193,萨拉斯救世主护肩,50017,4,159,70
100695,源质穿云肩卫,护甲,法系输出,4,4,3,肩部,250,耐力+81；智力+81,法术强度+114；暴击等级+70；急速等级+62,法术强度+122；暴击等级+68；急速等级+63,法术强度×1.0702；暴击等级×0.9714；急速等级×1.0161,5,389,408,1.0172,1,红色,,0,,,,1881,,48579,图拉扬的凯旋护肩,245,4,4,3,无,,34388,狂暴肩铠,50015,4,159,70
100696,肩甲·深渊,护甲,法系输出,4,4,3,肩部,250,耐力+81；智力+81,法术强度+114；暴击等级+62；急速等级+70,法术强度+122；暴击等级+58；急速等级+69,法术强度×1.0702；暴击等级×0.9355；急速等级×0.9857,5,389,408,1.0074,1,黄色,,0,,,,1881,,47702,骑兵护肩,245,4,4,3,无,,35031,野蛮角斗士的板层甲护肩,50003,4,159,70
100697,诅咒之地之胸铠,护甲,法系输出,4,4,5,胸部,250,耐力+108；智力+108,法术强度+148；暴击等级+95；急速等级+79,法术强度+145；暴击等级+104；急速等级+83,法术强度×0.9797；暴击等级×1.0947；急速等级×1.0506,5,543,538,1.0186,0,,,0,,,,2519,,50869,光誓罩袍,251,4,4,5,无,,34215,鲁莽怒火战甲,48015,4,159,70
100698,群星·胸铠,护甲,法系输出,4,4,5,胸部,250,耐力+108；智力+108,法术强度+146；急速等级+94；暴击等级+78,法术强度+149；急速等级+101；暴击等级+81,法术强度×1.0205；急速等级×1.0745；暴击等级×1.0385,5,510,534,1.0243,1,蓝色,,0,,,,2509,,47310,冰湖胸甲,245,4,4,5,无,,34216,英勇仲裁者胸甲,48016,4,159,70
100699,灰熊丘陵星云战衣,护甲,法系输出,4,4,5,胸部,250,耐力+108；智力+108,法术强度+146；急速等级+94；暴击等级+78,法术强度+154；急速等级+85；暴击等级+74,法术强度×1.0548；急速等级×0.9043；暴击等级×0.9487,5,510,534,0.9906,2,红色,黄色,0,,,,2509,,47142,冰湖护胸,245,4,4,5,无,,34377,硬化氪金战甲,48927,4,159,70
100700,生命守护胸甲,护甲,法系输出,4,4,5,胸部,250,耐力+108；智力+107,法术强度+141；急速等级+88；暴击等级+80,法术强度+140；急速等级+96；暴击等级+81,法术强度×0.9929；急速等级×1.0909；暴击等级×1.0125,5,563,524,1.0153,1,黄色,,0,,,,2529,,47471,冰湖胸甲,258,4,4,5,无,,34379,圣日胸甲,48928,4,159,70
100701,幻光腰铠,护甲,法系输出,4,4,6,腰部,250,耐力+85；智力+77,法术强度+114；急速等级+80；暴击等级+47,法术强度+119；急速等级+76；暴击等级+43,法术强度×1.0439；急速等级×0.9500；暴击等级×0.9149,5,385,403,0.9926,1,黄色,,0,,,,1411,,47997,冻土束带,245,4,4,6,无,,35155,护卫者的板层甲腰带,48660,4,159,70
100702,卡拉赞命运战带,护甲,法系输出,4,4,6,腰部,250,耐力+85；智力+77,法术强度+114；急速等级+80；暴击等级+47,法术强度+117；急速等级+81；暴击等级+46,法术强度×1.0263；急速等级×1.0125；暴击等级×0.9787,5,385,403,1.0074,1,蓝色,,0,,,,1411,,47924,冰冻疆土腰带,245,4,4,6,无,,35161,护卫者的板甲腰带,48661,4,159,70
100703,暮光审判官裂地扣带,护甲,法系输出,4,4,6,腰部,250,耐力+80；智力+79,法术强度+106；急速等级+56；暴击等级+70,法术强度+114；急速等级+51；暴击等级+75,法术强度×1.0755；急速等级×0.9107；暴击等级×1.0714,5,422,391,1.0205,2,红色,黄色,0,,,,1422,,53121,代行者腰带,258,4,4,6,无,,34485,光明使者护腰,48355,4,154,70
100704,追猎者腰铠,护甲,法系输出,4,4,6,腰部,250,耐力+81；智力+80,法术强度+108；暴击等级+70；急速等级+57,法术强度+108；暴击等级+74；急速等级+62,法术强度×1.0000；暴击等级×1.0571；急速等级×1.0877,5,450,396,1.0227,1,黄色,,0,,,,1426,,50989,巫妖杀手的索带,264,4,4,6,无,,34546,冲锋腰带,48360,4,154,70
100705,生长腿胄,护甲,法系输出,4,4,7,腿部,250,耐力+108；智力+108,法术强度+139；暴击等级+80；急速等级+86,法术强度+144；暴击等级+85；急速等级+88,法术强度×1.0360；暴击等级×1.0625；急速等级×1.0233,5,526,521,1.0230,2,黄色,蓝色,0,,,,2204,,50775,蚀银腿甲,251,4,4,7,无,,34167,神圣信仰腿铠,47988,4,159,70
100706,诅咒之城梦境腿铠,护甲,法系输出,4,4,7,腿部,250,耐力+108；智力+108,法术强度+146；暴击等级+84；急速等级+88,法术强度+137；暴击等级+84；急速等级+85,法术强度×0.9384；暴击等级×1.0000；急速等级×0.9659,5,510,534,0.9775,2,蓝色,红色,0,,,,2196,,47279,陨落圣光护腿,245,4,4,7,无,,34180,魔怒腿铠,47991,4,159,70
100707,泰坦监护者腿甲,护甲,法系输出,4,4,7,腿部,250,耐力+108；智力+108,法术强度+146；暴击等级+84；急速等级+88,法术强度+159；暴击等级+81；急速等级+81,法术强度×1.0890；暴击等级×0.9643；急速等级×0.9205,5,510,534,1.0056,1,红色,,0,,,,2196,,47057,陨落圣光腿铠,245,4,4,7,无,,34381,魔能力量腿铠,48043,4,159,70
100708,索拉查腿铠,护甲,法系输出,4,4,7,腿部,250,耐力+108；智力+107,法术强度+141；暴击等级+81；急速等级+86,法术强度+129；暴击等级+75；急速等级+79,法术强度×0.9149；暴击等级×0.9259；急速等级×0.9186,5,563,523,0.9522,1,黄色,,0,,,,2212,,47440,陨落圣光护腿,258,4,4,7,无,,34382,仲裁者护腿,48045,4,159,70
100709,冬泉谷紫电足铠,护甲,法系输出,4,4,8,脚部,250,耐力+81；智力+81,法术强度+114；暴击等级+62；急速等级+70,法术强度+123；暴击等级+66；急速等级+69,法术强度×1.0789；暴击等级×1.0645；急速等级×0.9857,5,389,408,1.0294,1,黄色,,0,,,,1725,,47263,英勇战靴,245,4,4,8,无,,35140,护卫者的板层甲护胫,48663,4,159,70
100710,安其拉之护足,护甲,法系输出,4,4,8,脚部,250,耐力+81；智力+81,法术强度+114；暴击等级+62；急速等级+70,法术强度+117；暴击等级+61；急速等级+71,法术强度×1.0263；暴击等级×0.9839；急速等级×1.0143,5,389,408,1.0074,1,蓝色,,0,,,,1725,,46985,英勇长靴,245,4,4,8,无,,35146,护卫者的板甲护胫,48669,4,159,70
100711,潜行者之战靴,护甲,法系输出,4,4,8,脚部,250,耐力+80；智力+79,法术强度+106；暴击等级+56；急速等级+71,法术强度+111；暴击等级+57；急速等级+69,法术强度×1.0472；暴击等级×1.0179；急速等级×0.9718,5,422,392,1.0102,1,红色,,0,,,,1738,,47424,英勇战靴,258,4,4,8,无,,34559,光明使者轻靴,48366,4,154,70
100712,嚎风峡湾之踏靴,护甲,法系输出,4,4,8,脚部,250,耐力+80；智力+79,法术强度+106；暴击等级+56；急速等级+71,法术强度+109；暴击等级+55；急速等级+68,法术强度×1.0283；暴击等级×0.9821；急速等级×0.9577,5,422,392,0.9974,1,黄色,,0,,,,1738,,46986,英勇长靴,258,4,4,8,无,,34568,冲锋战靴,48372,4,154,70
100713,自然裁断腕甲,护甲,法系输出,4,4,9,腕部,250,耐力+60；智力+60,法术强度+86；暴击等级+45；急速等级+53,法术强度+87；暴击等级+48；急速等级+52,法术强度×1.0116；暴击等级×1.0667；急速等级×0.9811,5,347,304,1.0099,1,黄色,,0,,,,1109,,50175,镇墓人护腕,264,4,4,9,无,,34431,光明使者腕环,48313,4,154,70
100714,幻光腕铠,护甲,法系输出,4,4,9,腕部,250,耐力+60；智力+60,法术强度+86；暴击等级+45；急速等级+53,法术强度+94；暴击等级+46；急速等级+55,法术强度×1.0930；暴击等级×1.0222；急速等级×1.0377,5,347,304,1.0362,0,,,0,,,,1109,,50175,镇墓人护腕,264,4,4,9,无,,34432,光明使者护腕,48312,4,154,70
100715,雷霆崖之臂甲,护甲,法系输出,4,4,9,腕部,250,耐力+61；智力+59,法术强度+87；暴击等级+46；急速等级+54,法术强度+86；暴击等级+50；急速等级+53,法术强度×0.9885；暴击等级×1.0870；急速等级×0.9815,5,394,307,1.0065,1,红色,,0,,,,1115,,50721,镇墓人护腕,277,4,4,9,无,,34433,光明使者腕甲,48314,4,154,70
