entry,名称,分组,定位,class,subclass,InventoryType,槽位,装等,白字属性,绿字归一值,绿字最终值,绿字最终随机系数,属性条数,模板原始属性总和,230归一属性总和,随机前后总属性比,插槽数量,插槽1颜色,插槽2颜色,插槽Bonus,伤害,攻速毫秒,DPS,护甲,格挡值,基准entry,基准名称,基准装等,基准class,基准subclass,基准InventoryType,预算回退方式,等价词条映射,外观entry,外观名称,displayid,外观品质,外观物品装等,外观需求等级
99496,星轨护胸,护甲,法系输出,4,3,20,胸部,230,耐力+90；智力+90,法术强度+120；急速等级+71；命中等级+71,法术强度+128；急速等级+70；命中等级+77,法术强度×1.0667；急速等级×0.9859；命中等级×1.0845,5,450,442,1.0294,0,,,0,,,,1317,,48336,萨尔的征服胸铠,232,4,3,5,无,,34229,静谧海岸外衣,48013,4,159,70
99497,惊涛护甲,护甲,法系输出,4,3,20,胸部,230,耐力+90；智力+90,法术强度+120；急速等级+71；命中等级+71,法术强度+119；急速等级+70；命中等级+67,法术强度×0.9917；急速等级×0.9859；命中等级×0.9437,5,450,442,0.9864,1,红色,,0,,,,1317,,48310,努波顿的征服胸铠,232,4,3,5,无,,34373,凤凰的拥抱,48913,4,159,70
99498,祖达克天穹护胸,护甲,法系输出,4,3,20,胸部,230,耐力+88；智力+90,法术强度+119；命中等级+62；急速等级+78,法术强度+115；命中等级+62；急速等级+85,法术强度×0.9664；命中等级×1.0000；急速等级×1.0897,5,421,437,1.0069,1,黄色,,0,,,,1329,,46206,征服者的世界击碎者战甲,226,4,3,20,无,,34375,炙日鳞片胸甲,48918,4,159,70
99499,守护战带,护甲,法系输出,4,3,6,腰部,230,耐力+76；智力+62,法术强度+103；暴击等级+51；急速等级+65,法术强度+99；暴击等级+47；急速等级+59,法术强度×0.9612；暴击等级×0.9216；急速等级×0.9077,5,363,357,0.9608,0,,,0,,,,754,,45151,陨落巨龙腰带,232,4,3,6,无,,35151,护卫者的链甲束带,48671,4,159,70
99500,扣带·咒纹,护甲,法系输出,4,3,6,腰部,230,耐力+76；智力+62,法术强度+103；暴击等级+51；急速等级+65,法术强度+102；暴击等级+51；急速等级+71,法术强度×0.9903；暴击等级×1.0000；急速等级×1.0923,5,363,357,1.0140,2,蓝色,红色,0,,,,754,,45151,陨落巨龙腰带,232,4,3,6,无,,35157,护卫者的鳞甲束带,48674,4,159,70
99501,万法王之战带,护甲,法系输出,4,3,6,腰部,230,耐力+76；智力+62,法术强度+103；暴击等级+51；急速等级+65,法术强度+107；暴击等级+52；急速等级+68,法术强度×1.0388；暴击等级×1.0196；急速等级×1.0462,5,363,357,1.0224,2,红色,黄色,0,,,,754,,45151,陨落巨龙腰带,232,4,3,6,无,,34542,破天裹腰,48358,4,154,70
99502,战带·永恒,护甲,法系输出,4,3,6,腰部,230,耐力+67；智力+65,法术强度+91；暴击等级+57；急速等级+48,法术强度+88；暴击等级+61；急速等级+44,法术强度×0.9670；暴击等级×1.0702；急速等级×0.9167,5,450,328,0.9909,1,黄色,,0,,,,753,,50992,绝望腰带,264,4,3,6,无,,34549,戈隆追猎者腰带,48353,4,154,70
99503,泰罗卡森林腿铠,护甲,法系输出,4,3,7,腿部,230,耐力+89；智力+88,法术强度+117；急速等级+71；暴击等级+68,法术强度+120；急速等级+77；暴击等级+62,法术强度×1.0256；急速等级×1.0845；暴击等级×0.9118,5,526,433,1.0069,1,黄色,,0,,,,1164,,51019,血肉涟漪褶裙,251,4,3,7,无,,34168,逐星者护腿,47990,4,159,70
99504,秘术腿铠,护甲,法系输出,4,3,7,腿部,230,耐力+90；智力+90,法术强度+120；暴击等级+63；命中等级+78,法术强度+131；暴击等级+62；命中等级+83,法术强度×1.0917；暴击等级×0.9841；命中等级×1.0641,5,450,441,1.0340,2,蓝色,红色,0,,,,1153,,48339,萨尔的征服褶裙,232,4,3,7,无,,34186,雷暴锁链护腿,47993,4,159,70
99505,腿铠·翡翠,护甲,法系输出,4,3,7,腿部,230,耐力+90；智力+90,法术强度+120；暴击等级+63；命中等级+78,法术强度+128；暴击等级+69；命中等级+80,法术强度×1.0667；暴击等级×1.0952；命中等级×1.0256,5,450,441,1.0363,1,红色,,0,,,,1153,,48314,努波顿的征服褶裙,232,4,3,7,无,,34383,灵魂重铸褶裙,48050,4,159,70
99506,死亡骑士碎星战裙,护甲,法系输出,4,3,7,腿部,230,耐力+88；智力+90,法术强度+119；暴击等级+79；命中等级+62,法术强度+122；暴击等级+74；命中等级+60,法术强度×1.0252；暴击等级×0.9367；命中等级×0.9677,5,422,438,0.9909,1,黄色,,0,,,,1163,,46307,征服者碎界者褶裙,226,4,3,7,无,,34993,野蛮角斗士的链甲护腿,48608,4,159,70
99507,圣光镇渊战靴,护甲,法系输出,4,3,8,脚部,230,耐力+77；智力+63,法术强度+103；急速等级+56；暴击等级+60,法术强度+95；急速等级+54；暴击等级+57,法术强度×0.9223；急速等级×0.9643；暴击等级×0.9500,5,365,359,0.9638,1,黄色,,0,,,,906,,50283,泥流之靴,232,4,3,8,无,,35136,护卫者的链甲战靴,48672,4,159,70
99508,符文战靴,护甲,法系输出,4,3,8,脚部,230,耐力+77；智力+63,法术强度+103；急速等级+56；暴击等级+60,法术强度+105；急速等级+56；暴击等级+65,法术强度×1.0194；急速等级×1.0000；暴击等级×1.0833,5,365,359,1.0195,2,蓝色,红色,0,,,,906,,50283,泥流之靴,232,4,3,8,无,,35142,护卫者的鳞甲战靴,48675,4,159,70
99509,晶歌森林之踏靴,护甲,法系输出,4,3,8,脚部,230,耐力+67；智力+66,法术强度+96；急速等级+59；暴击等级+51,法术强度+101；急速等级+57；暴击等级+54,法术强度×1.0521；急速等级×0.9661；暴击等级×1.0588,5,389,339,1.0177,1,红色,,0,,,,911,,47295,震地马靴,245,4,3,8,无,,34565,破天长靴,48370,4,154,70
99510,霸主冻结踏靴,护甲,法系输出,4,3,8,脚部,230,耐力+67；智力+66,法术强度+96；急速等级+59；暴击等级+51,法术强度+97；急速等级+56；暴击等级+48,法术强度×1.0104；急速等级×0.9492；暴击等级×0.9412,5,389,339,0.9853,1,黄色,,0,,,,911,,47090,震地长靴,245,4,3,8,无,,34570,戈隆追猎者长靴,48364,4,154,70
99511,破晓者之腕铠,护甲,法系输出,4,3,9,腕部,230,耐力+56；智力+47,法术强度+69；暴击等级+44；急速等级+36,法术强度+68；暴击等级+44；急速等级+37,法术强度×0.9855；暴击等级×1.0000；急速等级×1.0278,5,274,252,1.0000,1,黄色,,0,,,,577,,45460,寒冬强风束腕,239,4,3,9,无,,34437,破天腕环,48325,4,154,70
99512,擎天护腕,护甲,法系输出,4,3,9,腕部,230,耐力+54；智力+49,暴击等级+39；命中等级+47；法术强度+77,暴击等级+42；命中等级+48；法术强度+78,暴击等级×1.0769；命中等级×1.0213；法术强度×1.0130,5,240,266,1.0188,1,蓝色,,0,,,,586,,49787,风雷七晨,219,4,3,9,无,,34439,破天腕甲,48326,4,154,70
99513,荣光·护臂,护甲,法系输出,4,3,9,腕部,230,耐力+56；智力+47,法术强度+69；暴击等级+44；急速等级+36,法术强度+65；暴击等级+47；急速等级+34,法术强度×0.9420；暴击等级×1.0682；急速等级×0.9444,5,274,252,0.9881,1,红色,,0,,,,577,,45460,寒冬强风束腕,239,4,3,9,无,,34443,戈隆追猎者护腕,48315,4,154,70
99514,圣殿骑士腕铠,护甲,法系输出,4,3,9,腕部,230,耐力+54；智力+49,暴击等级+39；命中等级+47；法术强度+77,暴击等级+36；命中等级+43；法术强度+83,暴击等级×0.9231；命中等级×0.9149；法术强度×1.0779,5,240,266,0.9962,1,黄色,,0,,,,586,,49787,风雷七晨,219,4,3,9,无,,35166,护卫者的链甲护腕,48670,4,154,70
99515,星芒之拳甲,护甲,法系输出,4,3,10,手部,230,耐力+76；智力+65,法术强度+93；暴击等级+42；急速等级+67,法术强度+84；暴击等级+39；急速等级+61,法术强度×0.9032；暴击等级×0.9286；急速等级×0.9104,5,349,343,0.9475,2,黄色,蓝色,0,,,,837,,45239,符文塑造者的手套,232,4,3,10,无,,34343,萨拉斯游侠护手,48034,4,164,70
99516,先驱者镇世护手,护甲,法系输出,4,3,10,手部,230,耐力+66；智力+65,法术强度+97；暴击等级+58；命中等级+51,法术强度+96；暴击等级+56；命中等级+55,法术强度×0.9897；暴击等级×0.9655；命中等级×1.0784,5,412,337,1.0030,0,,,0,,,,831,,50842,霜巫手套,251,4,3,10,无,,34374,凤凰飞羽手套,48914,4,159,70
99517,红龙焚天手套,护甲,法系输出,4,3,10,手部,230,耐力+67；智力+67,法术强度+94；急速等级+51；命中等级+59,法术强度+95；急速等级+54；命中等级+60,法术强度×1.0106；急速等级×1.0588；命中等级×1.0169,5,344,338,1.0148,0,,,0,,,,823,,48337,萨尔的征服手套,232,4,3,10,无,,34376,炙日鳞片手套,48919,4,159,70
99518,先知护手,护甲,法系输出,4,3,10,手部,230,耐力+67；智力+67,法术强度+94；急速等级+51；命中等级+59,法术强度+98；急速等级+47；命中等级+59,法术强度×1.0426；急速等级×0.9216；命中等级×1.0000,5,344,338,1.0000,1,黄色,,0,,,,823,,48312,努波顿的征服手套,232,4,3,10,无,,34409,上古霜狼护手,48060,4,159,70
99519,面甲·玄冰,护甲,法系输出,4,4,1,头部,230,智力+75；耐力+81,急速等级+75；暴击等级+59；法术强度+130,急速等级+68；暴击等级+55；法术强度+141,急速等级×0.9067；暴击等级×0.9322；法术强度×1.0846,5,428,420,1.0000,0,,,0,,,,1914,,49323,审判圣盔,232,4,4,1,无,,42549,装甲泰坦神铁护目镜,43886,4,200,72
99520,圣光之战盔,护甲,法系输出,4,4,1,头部,230,耐力+90；智力+90,法术强度+111；暴击等级+63；急速等级+71,法术强度+105；暴击等级+64；急速等级+69,法术强度×0.9459；暴击等级×1.0159；急速等级×0.9718,5,433,425,0.9835,0,,,0,,,,1914,,48597,莉亚德琳的征服头饰,232,4,4,1,无,,44949,牢固治疗增幅器,45782,4,200,72
99521,幽暗城月刃战盔,护甲,法系输出,4,4,1,头部,230,耐力+90；智力+90,法术强度+111；暴击等级+63；急速等级+71,法术强度+117；暴击等级+57；急速等级+71,法术强度×1.0541；暴击等级×0.9048；急速等级×1.0000,5,433,425,1.0000,1,红色,,0,,,,1914,,48564,图拉扬的征服头饰,232,4,4,1,无,,34243,燃烧的正义,48022,4,164,70
99522,裁决者面甲,护甲,法系输出,4,4,1,头部,230,耐力+103；智力+84,法术强度+120；暴击等级+70；急速等级+63,法术强度+110；暴击等级+74；急速等级+60,法术强度×0.9167；暴击等级×1.0571；急速等级×0.9524,5,448,440,0.9795,1,黄色,,0,,,,1947,,45226,远古铁盔,232,4,4,1,无,,34345,安纳斯特里亚的王冠,48033,4,164,70
99523,天穹之肩卫,护甲,法系输出,4,4,3,肩部,230,耐力+67；智力+67,法术强度+94；暴击等级+59；急速等级+51,法术强度+92；暴击等级+64；急速等级+52,法术强度×0.9787；暴击等级×1.0847；急速等级×1.0196,5,344,338,1.0118,2,黄色,蓝色,0,,,,1767,,48595,莉亚德琳的征服护肩,232,4,4,3,无,,34192,坚定肩铠,50016,4,159,70
99524,卡拉赞肩胄,护甲,法系输出,4,4,3,肩部,230,耐力+67；智力+67,法术强度+94；暴击等级+59；急速等级+51,法术强度+101；暴击等级+59；急速等级+56,法术强度×1.0745；暴击等级×1.0000；急速等级×1.0980,5,344,338,1.0355,1,蓝色,,0,,,,1767,,48572,图拉扬的征服护肩,232,4,4,3,无,,34193,萨拉斯救世主护肩,50017,4,159,70
99525,降世肩卫,护甲,法系输出,4,4,3,肩部,230,耐力+65；智力+67,法术强度+93；暴击等级+50；急速等级+59,法术强度+101；暴击等级+52；急速等级+62,法术强度×1.0860；暴击等级×1.0400；急速等级×1.0508,5,322,334,1.0389,1,红色,,0,,,,1782,,46182,征服者的庇护肩饰,226,4,4,3,无,,34388,狂暴肩铠,50015,4,159,70
99526,虚空肩卫,护甲,法系输出,4,4,3,肩部,230,耐力+89；智力+74,暴击等级+47；急速等级+38；法术强度+101,暴击等级+51；急速等级+40；法术强度+104,暴击等级×1.0851；急速等级×1.0526；法术强度×1.0297,5,333,349,1.0258,0,,,0,,,,1814,,45321,淬炼意志肩铠,225,4,4,3,无,,35031,野蛮角斗士的板层甲护肩,50003,4,159,70
99527,龙骨之胸铠,护甲,法系输出,4,4,5,胸部,230,耐力+90；智力+90,法术强度+130；暴击等级+71；急速等级+79,法术强度+126；暴击等级+71；急速等级+72,法术强度×0.9692；暴击等级×1.0000；急速等级×0.9114,5,468,460,0.9761,1,黄色,,0,,,,2355,,50294,谋反胸甲,232,4,4,5,无,,34215,鲁莽怒火战甲,48015,4,159,70
99528,奥义护胸,护甲,法系输出,4,4,5,胸部,230,耐力+102；智力+84,法术强度+121；暴击等级+70；急速等级+54,法术强度+128；暴击等级+75；急速等级+58,法术强度×1.0579；暴击等级×1.0714；急速等级×1.0741,5,468,431,1.0371,0,,,0,,,,2358,,45445,虔诚者胸铠,239,4,4,5,无,,34216,英勇仲裁者胸甲,48016,4,159,70
99529,龙骨荒野胸铠,护甲,法系输出,4,4,5,胸部,230,耐力+90；智力+90,法术强度+130；暴击等级+71；急速等级+79,法术强度+124；暴击等级+66；急速等级+80,法术强度×0.9538；暴击等级×0.9296；急速等级×1.0127,5,468,460,0.9783,1,红色,,0,,,,2355,,50294,谋反胸甲,232,4,4,5,无,,34377,硬化氪金战甲,48927,4,159,70
99530,混沌·胸铠,护甲,法系输出,4,4,5,胸部,230,耐力+89；智力+88,法术强度+123；急速等级+79；暴击等级+64,法术强度+114；急速等级+86；暴击等级+61,法术强度×0.9268；急速等级×1.0886；暴击等级×0.9531,5,510,443,0.9887,1,黄色,,0,,,,2368,,47310,冰湖胸甲,245,4,4,5,无,,34379,圣日胸甲,48928,4,159,70
99531,纳格兰之腰铠,护甲,法系输出,4,4,6,腰部,230,耐力+71；智力+65,法术强度+103；急速等级+67；暴击等级+44,法术强度+105；急速等级+71；暴击等级+43,法术强度×1.0194；急速等级×1.0597；暴击等级×0.9773,5,356,350,1.0143,1,黄色,,0,,,,1324,,47858,冻土束带,232,4,4,6,无,,35155,护卫者的板层甲腰带,48660,4,159,70
99532,腰甲·永恒,护甲,法系输出,4,4,6,腰部,230,耐力+71；智力+65,法术强度+103；急速等级+67；暴击等级+44,法术强度+96；急速等级+68；暴击等级+44,法术强度×0.9320；急速等级×1.0149；暴击等级×1.0000,5,356,350,0.9829,1,蓝色,,0,,,,1324,,47615,冻土腰带,232,4,4,6,无,,35161,护卫者的板甲腰带,48661,4,159,70
99533,幻光腰甲,护甲,法系输出,4,4,6,腰部,230,耐力+67；智力+63,暴击等级+62；急速等级+37；法术强度+101,暴击等级+56；急速等级+35；法术强度+109,暴击等级×0.9032；急速等级×0.9459；法术强度×1.0792,5,298,330,1.0000,0,,,0,,,,1348,,47510,真实之心束带,219,4,4,6,无,,34485,光明使者护腰,48355,4,154,70
99534,极光·扣带,护甲,法系输出,4,4,6,腰部,230,耐力+71；智力+65,法术强度+103；急速等级+67；暴击等级+44,法术强度+111；急速等级+64；暴击等级+48,法术强度×1.0777；急速等级×0.9552；暴击等级×1.0909,5,356,350,1.0257,1,黄色,,0,,,,1324,,47858,冻土束带,232,4,4,6,无,,34546,冲锋腰带,48360,4,154,70
99535,远征军之腿胄,护甲,法系输出,4,4,7,腿部,230,耐力+89；智力+88,法术强度+123；暴击等级+69；急速等级+74,法术强度+114；暴击等级+63；急速等级+76,法术强度×0.9268；暴击等级×0.9130；急速等级×1.0270,5,510,443,0.9707,1,黄色,,0,,,,2072,,47279,陨落圣光护腿,245,4,4,7,无,,34167,神圣信仰腿铠,47988,4,159,70
99536,寒霜之腿胄,护甲,法系输出,4,4,7,腿部,230,耐力+89；智力+88,法术强度+123；暴击等级+69；急速等级+74,法术强度+115；暴击等级+73；急速等级+81,法术强度×0.9350；暴击等级×1.0580；急速等级×1.0946,5,510,443,1.0068,2,蓝色,红色,0,,,,2072,,47057,陨落圣光腿铠,245,4,4,7,无,,34180,魔怒腿铠,47991,4,159,70
99537,净世腿胄,护甲,法系输出,4,4,7,腿部,230,耐力+89；智力+88,法术强度+117；暴击等级+66；急速等级+73,法术强度+116；暴击等级+63；急速等级+77,法术强度×0.9915；暴击等级×0.9545；急速等级×1.0548,5,526,433,1.0000,0,,,0,,,,2079,,50775,蚀银腿甲,251,4,4,7,无,,34381,魔能力量腿铠,48043,4,159,70
99538,符文大师之腿甲,护甲,法系输出,4,4,7,腿部,230,耐力+89；智力+88,法术强度+123；暴击等级+69；急速等级+74,法术强度+117；暴击等级+75；急速等级+73,法术强度×0.9512；暴击等级×1.0870；急速等级×0.9865,5,510,443,0.9977,1,黄色,,0,,,,2072,,47279,陨落圣光护腿,245,4,4,7,无,,34382,仲裁者护腿,48045,4,159,70
99539,破晓·踏靴,护甲,法系输出,4,4,8,脚部,230,耐力+67；智力+66,法术强度+96；暴击等级+51；急速等级+59,法术强度+94；暴击等级+54；急速等级+63,法术强度×0.9792；暴击等级×1.0588；急速等级×1.0678,5,389,339,1.0147,0,,,0,,,,1628,,47263,英勇战靴,245,4,4,8,无,,35140,护卫者的板层甲护胫,48663,4,159,70
99540,龙骨·护足,护甲,法系输出,4,4,8,脚部,230,耐力+67；智力+66,法术强度+96；暴击等级+51；急速等级+59,法术强度+96；暴击等级+51；急速等级+63,法术强度×1.0000；暴击等级×1.0000；急速等级×1.0678,5,389,339,1.0118,1,蓝色,,0,,,,1628,,46985,英勇长靴,245,4,4,8,无,,35146,护卫者的板甲护胫,48669,4,159,70
99541,驭天护足,护甲,法系输出,4,4,8,脚部,230,耐力+67；智力+66,法术强度+96；暴击等级+51；急速等级+59,法术强度+87；暴击等级+56；急速等级+59,法术强度×0.9062；暴击等级×1.0980；急速等级×1.0000,5,389,339,0.9882,1,红色,,0,,,,1628,,47263,英勇战靴,245,4,4,8,无,,34559,光明使者轻靴,48366,4,154,70
99542,先知之护足,护甲,法系输出,4,4,8,脚部,230,耐力+67；智力+66,法术强度+96；暴击等级+51；急速等级+59,法术强度+104；暴击等级+56；急速等级+58,法术强度×1.0833；暴击等级×1.0980；急速等级×0.9831,5,389,339,1.0354,1,黄色,,0,,,,1628,,46985,英勇长靴,245,4,4,8,无,,34568,冲锋战靴,48372,4,154,70
99543,护臂·霜裔,护甲,法系输出,4,4,9,腕部,230,耐力+57；智力+48,暴击等级+45；急速等级+44；法术强度+77,暴击等级+44；急速等级+47；法术强度+73,暴击等级×0.9778；急速等级×1.0682；法术强度×0.9481,5,244,271,0.9926,0,,,0,,,,1049,,49797,无星之夜护腕,219,4,4,9,无,,34431,光明使者腕环,48313,4,154,70
99544,腕铠·轮回,护甲,法系输出,4,4,9,腕部,230,耐力+57；智力+48,暴击等级+45；急速等级+44；法术强度+77,暴击等级+47；急速等级+41；法术强度+81,暴击等级×1.0444；急速等级×0.9318；法术强度×1.0519,5,244,271,1.0111,0,,,0,,,,1049,,49797,无星之夜护腕,219,4,4,9,无,,34432,光明使者护腕,48312,4,154,70
99545,腕甲·幽影,护甲,法系输出,4,4,9,腕部,230,耐力+50；智力+49,法术强度+72；暴击等级+37；急速等级+45,法术强度+66；暴击等级+34；急速等级+44,法术强度×0.9167；暴击等级×0.9189；急速等级×0.9778,5,347,253,0.9605,1,红色,,0,,,,1047,,50175,镇墓人护腕,264,4,4,9,无,,34433,光明使者腕甲,48314,4,154,70
